"app_url","checked_at","http_status","response_time_s","final_url","redirected","soft_fail_markers","auto_class","error_message"
"https://iscience-kn.shinyapps.io/dropR","2026-09-26T08:37:53Z",200,1.95,"https://iscience-kn.shinyapps.io/dropR/",FALSE,"","ok_needs_manual",NA
"https://tkwong3004.shinyapps.io/BayesTtestPower","2026-09-26T08:37:55Z",202,1.19,"https://tkwong3004.shinyapps.io/BayesTtestPower/",FALSE,NA,"waking_202",NA
"https://paulriesthuis.shinyapps.io/ROC_Power_Shiny","2026-09-26T08:37:56Z",202,1.61,"https://paulriesthuis.shinyapps.io/ROC_Power_Shiny/",FALSE,NA,"waking_202",NA
"https://sempower.shinyapps.io/sempower","2026-09-26T08:37:58Z",200,1.94,"https://sempower.shinyapps.io/sempower/",FALSE,"","ok_needs_manual",NA
"https://sjak.shinyapps.io/power4SEM","2026-09-26T08:37:59Z",200,5.62,"https://sjak.shinyapps.io/power4SEM/",FALSE,"","ok_needs_manual",NA
"https://kg11.shinyapps.io/tailoredcutoffs","2026-09-26T08:38:05Z",202,1.07,"https://kg11.shinyapps.io/tailoredcutoffs/",FALSE,NA,"waking_202",NA
"https://losener.shinyapps.io/MLM_input","2026-09-26T08:38:06Z",404,0.26,"https://losener.shinyapps.io/MLM_input",FALSE,NA,"client_error",NA
"https://utrecht-university.shinyapps.io/OD_CRXO","2026-09-26T08:38:06Z",202,1.29,"https://utrecht-university.shinyapps.io/OD_CRXO/",FALSE,NA,"waking_202",NA
"https://shiny.molekulare-psychologie.de/jkohne/ChatDashboardShowcase","2026-09-26T08:38:08Z",NA,0.19,NA,NA,NA,"dns_error","Failed to perform HTTP request.
Caused by error in `curl::curl_fetch_memory()`:
! Couldn't resolve host name [shiny.molekulare-psychologie.de]:
Could not resolve host: shiny.molekulare-psychologie.de"
"https://utrecht-university.shinyapps.io/Power_Piecewise_Growth","2026-09-26T08:38:08Z",202,2.13,"https://utrecht-university.shinyapps.io/Power_Piecewise_Growth/",FALSE,NA,"waking_202",NA
"https://shiny.gold-msi.org/longgold_demo","2026-09-26T08:38:10Z",NA,0.42,NA,NA,NA,"ssl_error","Failed to perform HTTP request.
Caused by error in `curl::curl_fetch_memory()`:
! SSL peer certificate or SSH remote key was not OK [shiny.gold-msi.org]:
SSL certificate problem: unable to get local i"
"https://manolov.shinyapps.io/ResponseFunction","2026-09-26T08:38:10Z",202,1.36,"https://manolov.shinyapps.io/ResponseFunction/",FALSE,NA,"waking_202",NA
"https://sergiopirla.shinyapps.io/powerADapp","2026-09-26T08:38:12Z",202,1.77,"https://sergiopirla.shinyapps.io/powerADapp/",FALSE,NA,"waking_202",NA
"https://utrecht-university.shinyapps.io/missing_data_CRT","2026-09-26T08:38:14Z",202,1.1,"https://utrecht-university.shinyapps.io/missing_data_CRT/",FALSE,NA,"waking_202",NA
"https://bastd.shinyapps.io/shiny_bastd","2026-09-26T08:38:15Z",202,1.1,"https://bastd.shinyapps.io/shiny_bastd/",FALSE,NA,"waking_202",NA
"http://shinyapps.org/apps/BFDA","2026-09-26T08:38:16Z",200,0.7,"http://shinyapps.org/apps/BFDA/",FALSE,"","ok_needs_manual",NA
